Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
1998,Nagano,Skating,"BEDARD, Eric",CAN,Men,5000M Relay,Gold,96,
1998,Nagano,Skating,"CAMPBELL, Derrick",CAN,Men,5000M Relay,Gold,97,
1998,Nagano,Skating,"DROLET, Francois",CAN,Men,5000M Relay,Gold,98,
1998,Nagano,Skating,"GAGNON, Marc",CAN,Men,5000M Relay,Gold,99,
1998,Nagano,Skating,"PERREAULT, Annie",CAN,Women,500M,Gold,100,
1998,Nagano,Skating,"LEMAY DOAN, Catriona",CAN,Women,1000M,Bronze,67,
1998,Nagano,Skating,"OVERLAND, Kevin",CAN,Men,500M,Bronze,68,
1998,Nagano,Skating,"WOTHERSPOON, Jeremy",CAN,Men,500M,Silver,130,
1998,Nagano,Skating,"LEMAY DOAN, Catriona",CAN,Women,500M,Gold,101,
1998,Nagano,Skating,"AUCH, Susan",CAN,Women,500M,Silver,131,
1998,Nagano,Skiing,"REBAGLIATI, Ross",CAN,Men,Giant-Slalom,Gold,102,
1998,Nagano,Skating,"CHEN, Lu",CHN,Women,Individual,Bronze,3,
1998,Nagano,Skating,"LI, JiaJun",CHN,Men,1000M,Silver,5,
1998,Nagano,Skating,"YANG (S), Yang",CHN,Women,1000M,Silver,6,
1998,Nagano,Skating,"SUN, Dandan",CHN,Women,3000M Relay,Silver,7,
1998,Nagano,Skating,"WANG, Chunlu",CHN,Women,3000M Relay,Silver,8,
1998,Nagano,Skating,"YANG (A), Yang",CHN,Women,3000M Relay,Silver,9,
1998,Nagano,Skating,"YANG (S), Yang",CHN,Women,3000M Relay,Silver,10,
1998,Nagano,Skating,"AN, Yulong",CHN,Men,5000M Relay,Bronze,4,
1998,Nagano,Skating,"FENG, Kai",CHN,Men,5000M Relay,Bronze,5,
1998,Nagano,Skating,"LI, JiaJun",CHN,Men,5000M Relay,Bronze,6,
1998,Nagano,Skating,"YUAN, Ye",CHN,Men,5000M Relay,Bronze,7,
1998,Nagano,Skating,"AN, Yulong",CHN,Men,500M,Silver,11,
1998,Nagano,Skating,"YANG (S), Yang",CHN,Women,500M,Silver,12,
1998,Nagano,Skiing,"XU, Nannan",CHN,Women,Aerials,Silver,13,
1998,Nagano,Ice Hockey,"BERANEK, Josef",CZE,Men,Ice Hockey,Gold,1,
1998,Nagano,Ice Hockey,"CALOUN, Jan",CZE,Men,Ice Hockey,Gold,2,
1998,Nagano,Ice Hockey,"CECHMANEK, Roman",CZE,Men,Ice Hockey,Gold,3,
1998,Nagano,Ice Hockey,"DOPITA, Jiri",CZE,Men,Ice Hockey,Gold,4,
1998,Nagano,Ice Hockey,"HAMRLIK, Roman",CZE,Men,Ice Hockey,Gold,5,
1998,Nagano,Ice Hockey,"HASEK, Dominik",CZE,Men,Ice Hockey,Gold,6,
1998,Nagano,Ice Hockey,"HEJDUK, Milan",CZE,Men,Ice Hockey,Gold,7,
1998,Nagano,Ice Hockey,"JAGR, Jaromir",CZE,Men,Ice Hockey,Gold,8,
1998,Nagano,Ice Hockey,"KUCERA, Frantisek",CZE,Men,Ice Hockey,Gold,9,
1998,Nagano,Ice Hockey,"LANG, Robert",CZE,Men,Ice Hockey,Gold,10,
1998,Nagano,Ice Hockey,"MORAVEC, David",CZE,Men,Ice Hockey,Gold,11,
1998,Nagano,Ice Hockey,"PATERA, Pavel",CZE,Men,Ice Hockey,Gold,12,
1998,Nagano,Ice Hockey,"PROCHAZKA, Libor",CZE,Men,Ice Hockey,Gold,13,
1998,Nagano,Ice Hockey,"PROCHAZKA, Martin",CZE,Men,Ice Hockey,Gold,14,
1998,Nagano,Ice Hockey,"REICHEL, Robert",CZE,Men,Ice Hockey,Gold,15,
1998,Nagano,Ice Hockey,"RUCINSKY, Martin",CZE,Men,Ice Hockey,Gold,16,
1998,Nagano,Ice Hockey,"RUZICKA, Vladimir",CZE,Men,Ice Hockey,Gold,17,
1998,Nagano,Ice Hockey,"SLEGR, Jiri",CZE,Men,Ice Hockey,Gold,18,
1998,Nagano,Ice Hockey,"SMEHLIK, Richard",CZE,Men,Ice Hockey,Gold,19,
1998,Nagano,Ice Hockey,"SPACEK, Jaroslav",CZE,Men,Ice Hockey,Gold,20,
1998,Nagano,Ice Hockey,"STRAKA, Martin",CZE,Men,Ice Hockey,Gold,21,
1998,Nagano,Ice Hockey,"SVOBODA, Petr",CZE,Men,Ice Hockey,Gold,22,
1998,Nagano,Skiing,"NEUMANNOVA, Katerina",CZE,Women,5KM,Silver,1,
1998,Nagano,Skiing,"NEUMANNOVA, Katerina",CZE,Women,Combined 5KM + 10KM Pursuit,Bronze,1,
1998,Nagano,Curling,"BIDSTRUP, Jane",DEN,Women,Curling,Silver,,
1998,Nagano,Curling,"HOLM, Dorthe",DEN,Women,Curling,Silver,,
1998,Nagano,Curling,"LAVRSEN, Helena Blach",DEN,Women,Curling,Silver,,
1998,Nagano,Curling,"POERTNER, Margit",DEN,Women,Curling,Silver,,
1998,Nagano,Curling,"QVIST, Trine",DEN,Women,Curling,Silver,,
1998,Nagano,Biathlon,"RAIKKONEN, Ville",FIN,Men,10KM,Bronze,90,
1998,Nagano,Ice Hockey,"BERG, Aki-Petteri",FIN,Men,Ice Hockey,Bronze,91,
1998,Nagano,Ice Hockey,"GROENMAN, Tomas",FIN,Men,Ice Hockey,Bronze,92,
1998,Nagano,Ice Hockey,"HELMINEN, Raimo",FIN,Men,Ice Hockey,Bronze,93,
1998,Nagano,Ice Hockey,"KAPANEN, Sami",FIN,Men,Ice Hockey,Bronze,94,
1998,Nagano,Ice Hockey,"KOIVU, Saku",FIN,Men,Ice Hockey,Bronze,95,
1998,Nagano,Ice Hockey,"KURRI, Jari",FIN,Men,Ice Hockey,Bronze,96,
1998,Nagano,Ice Hockey,"LAUKKANEN, Janne",FIN,Men,Ice Hockey,Bronze,97,
1998,Nagano,Ice Hockey,"LEHTINEN, Jere",FIN,Men,Ice Hockey,Bronze,98,
1998,Nagano,Ice Hockey,"LIND, Juha",FIN,Men,Ice Hockey,Bronze,99,
1998,Nagano,Ice Hockey,"LUMME, Jyrki",FIN,Men,Ice Hockey,Bronze,100,
1998,Nagano,Ice Hockey,"MYLLYS, Jarmo",FIN,Men,Ice Hockey,Bronze,101,
1998,Nagano,Ice Hockey,"NIEMINEN, Mika",FIN,Men,Ice Hockey,Bronze,102,
1998,Nagano,Ice Hockey,"NIINIMAA, Janne",FIN,Men,Ice Hockey,Bronze,103,
1998,Nagano,Ice Hockey,"NUMMINEN, Teppo",FIN,Men,Ice Hockey,Bronze,104,
1998,Nagano,Ice Hockey,"PELTONEN, Ville",FIN,Men,Ice Hockey,Bronze,105,
1998,Nagano,Ice Hockey,"RINTANEN, Kimmo",FIN,Men,Ice Hockey,Bronze,106,
1998,Nagano,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Bronze,107,
1998,Nagano,Ice Hockey,"SULANDER, Ari",FIN,Men,Ice Hockey,Bronze,108,
1998,Nagano,Ice Hockey,"TAMMI, Jukka",FIN,Men,Ice Hockey,Bronze,109,
1998,Nagano,Ice Hockey,"TIKKANEN, Esa",FIN,Men,Ice Hockey,Bronze,110,
1998,Nagano,Ice Hockey,"TIMONEN, Kimmo",FIN,Men,Ice Hockey,Bronze,111,
1998,Nagano,Ice Hockey,"TOERMAENEN, Antti",FIN,Men,Ice Hockey,Bronze,112,
1998,Nagano,Ice Hockey,"YLONEN, Juha",FIN,Men,Ice Hockey,Bronze,113,
1998,Nagano,Ice Hockey,"FISK, Sari",FIN,Women,Ice Hockey,Bronze,114,
1998,Nagano,Ice Hockey,"HANNINEN, Kirsi",FIN,Women,Ice Hockey,Bronze,115,
1998,Nagano,Ice Hockey,"HUOTARI, Satu",FIN,Women,Ice Hockey,Bronze,116,
1998,Nagano,Ice Hockey,"IHALAINEN, Marianne",FIN,Women,Ice Hockey,Bronze,117,
1998,Nagano,Ice Hockey,"IKONEN, Johanna",FIN,Women,Ice Hockey,Bronze,118,
1998,Nagano,Ice Hockey,"KROOKS, Sari",FIN,Women,Ice Hockey,Bronze,119,
1998,Nagano,Ice Hockey,"LAAKSONEN, Emma",FIN,Women,Ice Hockey,Bronze,120,
1998,Nagano,Ice Hockey,"LANKOSAARI, Sanna",FIN,Women,Ice Hockey,Bronze,121,
1998,Nagano,Ice Hockey,"LEHTD, Katja",FIN,Women,Ice Hockey,Bronze,122,
1998,Nagano,Ice Hockey,"LEHTIMAKI, Marika",FIN,Women,Ice Hockey,Bronze,123,
1998,Nagano,Ice Hockey,"NIEMINEN, Riikka",FIN,Women,Ice Hockey,Bronze,124,
1998,Nagano,Ice Hockey,"PALVILA, Marja-Helena",FIN,Women,Ice Hockey,Bronze,125,
1998,Nagano,Ice Hockey,"PUPUTTI, Tuula",FIN,Women,Ice Hockey,Bronze,126,
1998,Nagano,Ice Hockey,"RANTAMAKI, Karoliina",FIN,Women,Ice Hockey,Bronze,127,
1998,Nagano,Ice Hockey,"REIMA, Tiia",FIN,Women,Ice Hockey,Bronze,128,
1998,Nagano,Ice Hockey,"RIIPI, Katja",FIN,Women,Ice Hockey,Bronze,129,
1998,Nagano,Ice Hockey,"SALO, Paivi",FIN,Women,Ice Hockey,Bronze,130,
1998,Nagano,Ice Hockey,"SELIN, Maria",FIN,Women,Ice Hockey,Bronze,131,
1998,Nagano,Ice Hockey,"SNECK, Liisa-Maria",FIN,Women,Ice Hockey,Bronze,132,
1998,Nagano,Ice Hockey,"VAARAKALLIO, Petra",FIN,Women,Ice Hockey,Bronze,133,
1998,Nagano,Skiing,"MYLLYLAE, Mika",FIN,Men,10KM Pursuit,Bronze,134,
1998,Nagano,Skiing,"MYLLYLAE, Mika",FIN,Men,30KM Mass Start,Gold,56,
1998,Nagano,Skiing,"ISOMETSA, Jari",FIN,Men,4X10KM Relay,Bronze,135,
1998,Nagano,Skiing,"KIRVESNIEMI, Harri",FIN,Men,4X10KM Relay,Bronze,136,
1998,Nagano,Skiing,"MYLLYLAE, Mika",FIN,Men,4X10KM Relay,Bronze,137,
1998,Nagano,Skiing,"REPO, Sami",FIN,Men,4X10KM Relay,Bronze,138,
1998,Nagano,Skiing,"MUSTONEN, Sami",FIN,Men,Moguls,Bronze,139,
1998,Nagano,Skiing,"LAHTELA, Janne",FIN,Men,Moguls,Silver,92,
1998,Nagano,Skiing,"LAJUNEN, Samppa",FIN,Men,Individual,Silver,93,
1998,Nagano,Skiing,"LAJUNEN, Samppa",FIN,Men,Team,Silver,94,
1998,Nagano,Skiing,"MANNINEN, Hannu",FIN,Men,Team,Silver,95,
1998,Nagano,Skiing,"MANTILA, Jari",FIN,Men,Team,Silver,96,
1998,Nagano,Skiing,"NURMELA, Tapio",FIN,Men,Team,Silver,97,
1998,Nagano,Skiing,"SOININEN, Jani",FIN,Men,K120 Individual (90M),Silver,98,
1998,Nagano,Skiing,"SOININEN, Jani",FIN,Men,K90 Individual (70M),Gold,57,
1998,Nagano,Bobsleigh,"HOSTACHE, Emanuel",FRA,Men,Four-Man,Bronze,39,
1998,Nagano,Bobsleigh,"LE CHANONY, Eric",FRA,Men,Four-Man,Bronze,40,
1998,Nagano,Bobsleigh,"MINGEON, Bruno",FRA,Men,Four-Man,Bronze,41,
1998,Nagano,Bobsleigh,"ROBERT, Max",FRA,Men,Four-Man,Bronze,42,
1998,Nagano,Skating,"ANISSINA, Marina",FRA,Women,Ice Dancing,Bronze,43,
1998,Nagano,Skating,"PEIZERAT, Gwendal",FRA,Men,Ice Dancing,Bronze,44,
1998,Nagano,Skating,"CANDELORO, Philippe",FRA,Men,Individual,Bronze,45,
1998,Nagano,Skiing,"CRETIER, Jean-Luc",FRA,Men,Downhill,Gold,21,
1998,Nagano,Skiing,"MASNADA, Florence",FRA,Women,Downhill,Bronze,46,
1998,Nagano,Skiing,"FOUCRAS, Sebastien",FRA,Men,Aerials,Silver,18,
1998,Nagano,Skiing,"BAL, Nicolas",FRA,Men,Team,Bronze,47,
1998,Nagano,Skiing,"GUILLAUME, Sylvain",FRA,Men,Team,Bronze,48,
1998,Nagano,Skiing,"GUY, Fabrice",FRA,Men,Team,Bronze,49,
1998,Nagano,Skiing,"ROUX, Ludovic",FRA,Men,Team,Bronze,50,
1998,Nagano,Skiing,"RUBY, Karine",FRA,Women,Giant-Slalom,Gold,22,
1998,Nagano,Bobsleigh,"ATTWOOD, Paul",GBR,Men,Four-Man,Bronze,24,
1998,Nagano,Bobsleigh,"OLSSON, Sean",GBR,Men,Four-Man,Bronze,25,
1998,Nagano,Bobsleigh,"RUMBOLT, Courtney",GBR,Men,Four-Man,Bronze,26,
1998,Nagano,Bobsleigh,"WARD, Dean",GBR,Men,Four-Man,Bronze,27,
1998,Nagano,Biathlon,"DISL, Uschi",GER,Women,15KM,Bronze,46,
1998,Nagano,Biathlon,"FISCHER, Sven",GER,Men,4X7.5KM Relay,Gold,37,
1998,Nagano,Biathlon,"GROSS, Ricco",GER,Men,4X7.5KM Relay,Gold,38,
1998,Nagano,Biathlon,"LUCK, Frank",GER,Men,4X7.5KM Relay,Gold,39,
1998,Nagano,Biathlon,"SENDEL, Peter",GER,Men,4X7.5KM Relay,Gold,40,
1998,Nagano,Biathlon,"APEL, Katrin",GER,Women,4X7.5KM Relay,Gold,41,
1998,Nagano,Biathlon,"BEHLE-SCHAAF, Petra",GER,Women,4X7.5KM Relay,Gold,42,
1998,Nagano,Biathlon,"DISL, Uschi",GER,Women,4X7.5KM Relay,Gold,43,
1998,Nagano,Biathlon,"ZELLNER, Martina",GER,Women,4X7.5KM Relay,Gold,44,
1998,Nagano,Biathlon,"APEL, Katrin",GER,Women,7.5KM,Bronze,47,
1998,Nagano,Biathlon,"DISL, Uschi",GER,Women,7.5KM,Silver,31,
1998,Nagano,Bobsleigh,"HAMPEL, Olaf",GER,Men,Four-Man,Gold,45,
1998,Nagano,Bobsleigh,"JAKOBS, Marco",GER,Men,Four-Man,Gold,46,
1998,Nagano,Bobsleigh,"LANGEN, Christoph",GER,Men,Four-Man,Gold,47,
1998,Nagano,Bobsleigh,"ZIMMERMANN, Markus",GER,Men,Four-Man,Gold,48,
1998,Nagano,Bobsleigh,"LANGEN, Christoph",GER,Men,Two-Man,Bronze,48,
1998,Nagano,Bobsleigh,"ZIMMERMANN, Markus",GER,Men,Two-Man,Bronze,49,
1998,Nagano,Luge,"BEHRENDT, Jan",GER,Men,Doubles,Gold,49,
1998,Nagano,Luge,"KRAUSSE, Stefan",GER,Men,Doubles,Gold,50,
1998,Nagano,Luge,"MUELLER, Jens",GER,Men,Singles,Bronze,50,
1998,Nagano,Luge,"HACKL, Georg",GER,Men,Singles,Gold,51,
1998,Nagano,Luge,"KRAUSHAAR, Silke",GER,Women,Singles,Gold,52,
1998,Nagano,Luge,"NIEDERNHUBER, Barbara",GER,Women,Singles,Silver,32,
1998,Nagano,Skating,"STEUER, Ingo",GER,Men,Pairs,Bronze,51,
1998,Nagano,Skating,"WOTZEL, Mandy",GER,Women,Pairs,Bronze,52,
1998,Nagano,Skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,1500M,Silver,33,
1998,Nagano,Skating,"FRIESINGER-POSTMA, Anna",GER,Women,3000M,Bronze,53,
1998,Nagano,Skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,3000M,Gold,53,
1998,Nagano,Skating,"PECHSTEIN, Claudia",GER,Women,3000M,Silver,34,
1998,Nagano,Skating,"PECHSTEIN, Claudia",GER,Women,5000M,Gold,54,
1998,Nagano,Skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,5000M,Silver,35,
1998,Nagano,Skiing,"GERG, Hilde",GER,Women,Alpine Combined,Bronze,54,
1998,Nagano,Skiing,"SEIZINGER, Katja",GER,Women,Alpine Combined,Gold,55,
1998,Nagano,Skiing,"ERTL, Martina",GER,Women,Alpine Combined,Silver,36,
1998,Nagano,Skiing,"SEIZINGER, Katja",GER,Women,Downhill,Gold,56,
1998,Nagano,Skiing,"SEIZINGER, Katja",GER,Women,Giant Slalom,Bronze,55,
1998,Nagano,Skiing,"GERG, Hilde",GER,Women,Slalom,Gold,57,
1998,Nagano,Skiing,"MITTERMAYER, Tatjana",GER,Women,Moguls,Silver,37,
1998,Nagano,Skiing,"HANNAWALD, Sven",GER,Men,K120 Team (90M),Silver,38,
1998,Nagano,Skiing,"JAEKLE, Hansjoerg",GER,Men,K120 Team (90M),Silver,39,
1998,Nagano,Skiing,"SCHMITT, Martin",GER,Men,K120 Team (90M),Silver,40,
1998,Nagano,Skiing,"THOMA, Dieter",GER,Men,K120 Team (90M),Silver,41,
1998,Nagano,Skiing,"RENOTH, Heidi Maria",GER,Women,Giant-Slalom,Silver,42,
1998,Nagano,Skiing,"THOST, Nicola",GER,Women,Half-Pipe,Gold,58,
1998,Nagano,Biathlon,"CARRARA, Pier Alberto",ITA,Men,20KM,Silver,35,
1998,Nagano,Bobsleigh,"HUBER, Guenther",ITA,Men,Two-Man,Gold,40,
1998,Nagano,Bobsleigh,"TARTAGLIA, Antonio",ITA,Men,Two-Man,Gold,41,
1998,Nagano,Luge,"ZOEGGELER, Armin",ITA,Men,Singles,Silver,36,
1998,Nagano,Skiing,"COMPAGNONI, Deborah",ITA,Women,Giant Slalom,Gold,42,
1998,Nagano,Skiing,"COMPAGNONI, Deborah",ITA,Women,Slalom,Silver,37,
1998,Nagano,Skiing,"BELMONDO, Stefania",ITA,Women,30KM,Silver,38,
1998,Nagano,Skiing,"FAUNER, Silvio",ITA,Men,30KM Mass Start,Bronze,38,
1998,Nagano,Skiing,"ALBARELLO, Marco",ITA,Men,4X10KM Relay,Silver,39,
1998,Nagano,Skiing,"FAUNER, Silvio",ITA,Men,4X10KM Relay,Silver,40,
1998,Nagano,Skiing,"MAY, Fabio",ITA,Men,4X10KM Relay,Silver,41,
1998,Nagano,Skiing,"VALBUSA, Fulvio",ITA,Men,4X10KM Relay,Silver,42,
1998,Nagano,Skiing,"BELMONDO, Stefania",ITA,Women,4X5KM Relay,Bronze,39,
1998,Nagano,Skiing,"DI CENTA, Manuela",ITA,Women,4X5KM Relay,Bronze,40,
1998,Nagano,Skiing,"MORODER, Karin",ITA,Women,4X5KM Relay,Bronze,41,
1998,Nagano,Skiing,"PARUZZI, Gabriella",ITA,Women,4X5KM Relay,Bronze,42,
1998,Nagano,Skiing,"PRUGGER, Thomas",ITA,Men,Giant-Slalom,Silver,43,
1998,Nagano,Skating,"UEMATSU, Hitoshi",JPN,Men,500M,Bronze,12,
1998,Nagano,Skating,"NISHITANI, Takafumi",JPN,Men,500M,Gold,8,
1998,Nagano,Skating,"SHIMIZU, Hiroyasu",JPN,Men,1000M,Bronze,13,
1998,Nagano,Skating,"SHIMIZU, Hiroyasu",JPN,Men,500M,Gold,9,
1998,Nagano,Skating,"OKAZAKI, Tomomi",JPN,Women,500M,Bronze,14,
1998,Nagano,Skiing,"SATOYA, Tae",JPN,Women,Moguls,Gold,10,
1998,Nagano,Skiing,"HARADA, Masahiko",JPN,Men,K120 Individual (90M),Bronze,15,
1998,Nagano,Skiing,"FUNAKI, Kazuyoshi",JPN,Men,K120 Individual (90M),Gold,11,
1998,Nagano,Skiing,"FUNAKI, Kazuyoshi",JPN,Men,K120 Team (90M),Gold,12,
1998,Nagano,Skiing,"HARADA, Masahiko",JPN,Men,K120 Team (90M),Gold,13,
1998,Nagano,Skiing,"OKABE, Takanobu",JPN,Men,K120 Team (90M),Gold,14,
1998,Nagano,Skiing,"SAITO, Hiroya",JPN,Men,K120 Team (90M),Gold,15,
1998,Nagano,Skiing,"FUNAKI, Kazuyoshi",JPN,Men,K90 Individual (70M),Silver,12,
1998,Nagano,Skating,"PROKASHEVA, Lyudmila",KAZ,Women,5000M,Bronze,,
1998,Nagano,Skiing,"SMIRNOV, Vladimir",KAZ,Men,Combined 10KM + 15KM Pursuit,Bronze,,
1998,Nagano,Skating,"KIM, Dong-Sung",KOR,Men,1000M,Gold,14,
1998,Nagano,Skating,"WON, Hye-Kyung",KOR,Women,1000M,Bronze,3,
1998,Nagano,Skating,"CHUN, Lee-Kyung",KOR,Women,1000M,Gold,15,
1998,Nagano,Skating,"AN, Sang-Mi",KOR,Women,3000M Relay,Gold,16,
1998,Nagano,Skating,"CHUN, Lee-Kyung",KOR,Women,3000M Relay,Gold,17,
1998,Nagano,Skating,"KIM, Yun-Mi",KOR,Women,3000M Relay,Gold,18,
1998,Nagano,Skating,"WON, Hye-Kyung",KOR,Women,3000M Relay,Gold,19,
1998,Nagano,Skating,"CHAE, Ji-Hoon",KOR,Men,5000M Relay,Silver,3,
1998,Nagano,Skating,"KIM, Dong-Sung",KOR,Men,5000M Relay,Silver,4,
1998,Nagano,Skating,"LEE, Ho-Eung",KOR,Men,5000M Relay,Silver,5,
1998,Nagano,Skating,"LEE, Jun-Hwan",KOR,Men,5000M Relay,Silver,6,
1998,Nagano,Skating,"CHUN, Lee-Kyung",KOR,Women,500M,Bronze,4,
1998,Nagano,Skating,"RITSMA, Rintje",NED,Men,10000M,Bronze,18,
1998,Nagano,Skating,"ROMME, Gianni",NED,Men,10000M,Gold,15,
1998,Nagano,Skating,"de JONG, Bob",NED,Men,10000M,Silver,20,
1998,Nagano,Skating,"POSTMA, Ids",NED,Men,1000M,Gold,16,
1998,Nagano,Skating,"BOS, Jan",NED,Men,1000M,Silver,21,
1998,Nagano,Skating,"TIMMER, Marianne",NED,Women,1000M,Gold,17,
1998,Nagano,Skating,"RITSMA, Rintje",NED,Men,1500M,Bronze,19,
1998,Nagano,Skating,"POSTMA, Ids",NED,Men,1500M,Silver,22,
1998,Nagano,Skating,"TIMMER, Marianne",NED,Women,1500M,Gold,18,
1998,Nagano,Skating,"ROMME, Gianni",NED,Men,5000M,Gold,19,
1998,Nagano,Skating,"RITSMA, Rintje",NED,Men,5000M,Silver,23,
1998,Nagano,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,10KM,Gold,85,
1998,Nagano,Biathlon,"ANDRESEN, Frode",NOR,Men,10KM,Silver,116,
1998,Nagano,Biathlon,"HANEVOLD, Halvard",NOR,Men,20KM,Gold,86,
1998,Nagano,Biathlon,"BJOERNDALEN, Dag",NOR,Men,4X7.5KM Relay,Silver,117,
1998,Nagano,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,4X7.5KM Relay,Silver,118,
1998,Nagano,Biathlon,"GJELLAND, Egil",NOR,Men,4X7.5KM Relay,Silver,119,
1998,Nagano,Biathlon,"HANEVOLD, Halvard",NOR,Men,4X7.5KM Relay,Silver,120,
1998,Nagano,Biathlon,"ANDREASSEN, Gunn Margit",NOR,Women,4X7.5KM Relay,Bronze,75,
1998,Nagano,Biathlon,"POIREE, Liv Grete",NOR,Women,4X7.5KM Relay,Bronze,76,
1998,Nagano,Biathlon,"SIKVELAND, Annette",NOR,Women,4X7.5KM Relay,Bronze,77,
1998,Nagano,Biathlon,"SKJELBREID, Ann Elen",NOR,Women,4X7.5KM Relay,Bronze,78,
1998,Nagano,Curling,"GRIMSMO, Anthon",NOR,Men,Curling,Bronze,79,
1998,Nagano,Curling,"GUNNESTAD, Stig-Arne",NOR,Men,Curling,Bronze,80,
1998,Nagano,Curling,"RAMSFJELL, Eigil",NOR,Men,Curling,Bronze,81,
1998,Nagano,Curling,"THORESEN, Jan",NOR,Men,Curling,Bronze,82,
1998,Nagano,Curling,"TORVBRAATEN, Tore",NOR,Men,Curling,Bronze,83,
1998,Nagano,Skating,"SONDRAL, Adne",NOR,Men,1500M,Gold,87,
1998,Nagano,Skiing,"KJUS, Lasse",NOR,Men,Alpine Combined,Silver,121,
1998,Nagano,Skiing,"KJUS, Lasse",NOR,Men,Downhill,Silver,122,
1998,Nagano,Skiing,"BURAAS, Hans-Petter",NOR,Men,Slalom,Gold,88,
1998,Nagano,Skiing,"FURUSETH, Ole Christian",NOR,Men,Slalom,Silver,123,
1998,Nagano,Skiing,"DAEHLIE, Bje_rn",NOR,Men,10KM Pursuit,Gold,89,
1998,Nagano,Skiing,"MOEN, Anita",NOR,Women,15KM Mass Start,Bronze,84,
1998,Nagano,Skiing,"JEVNE, Erling",NOR,Men,30KM Mass Start,Silver,124,
1998,Nagano,Skiing,"ALSGAARD, Thomas",NOR,Men,4X10KM Relay,Gold,90,
1998,Nagano,Skiing,"DAEHLIE, Bje_rn",NOR,Men,4X10KM Relay,Gold,91,
1998,Nagano,Skiing,"JEVNE, Erling",NOR,Men,4X10KM Relay,Gold,92,
1998,Nagano,Skiing,"SIVERTSEN, Sture",NOR,Men,4X10KM Relay,Gold,93,
1998,Nagano,Skiing,"MIKKELSPLASS, Marit",NOR,Women,4X5KM Relay,Silver,125,
1998,Nagano,Skiing,"MOEN, Anita",NOR,Women,4X5KM Relay,Silver,126,
1998,Nagano,Skiing,"NILSEN, Elin",NOR,Women,4X5KM Relay,Silver,127,
1998,Nagano,Skiing,"SKARI, Bente",NOR,Women,4X5KM Relay,Silver,128,
1998,Nagano,Skiing,"DAEHLIE, Bje_rn",NOR,Men,50KM,Gold,94,
1998,Nagano,Skiing,"SKARI, Bente",NOR,Women,5KM,Bronze,85,
1998,Nagano,Skiing,"ALSGAARD, Thomas",NOR,Men,Combined 10KM + 15KM Pursuit,Gold,95,
1998,Nagano,Skiing,"DAEHLIE, Bje_rn",NOR,Men,Combined 10KM + 15KM Pursuit,Silver,129,
1998,Nagano,Skiing,"TRAA, Kari",NOR,Women,Moguls,Bronze,86,
1998,Nagano,Skiing,"VIK, Bjarte Engen",NOR,Men,Individual,Gold,96,
1998,Nagano,Skiing,"BRAATEN, Kenneth",NOR,Men,Team,Gold,97,
1998,Nagano,Skiing,"LUNDBERG, Fred Boerre",NOR,Men,Team,Gold,98,
1998,Nagano,Skiing,"SKARD, Halldor",NOR,Men,Team,Gold,99,
1998,Nagano,Skiing,"VIK, Bjarte Engen",NOR,Men,Team,Gold,100,
1998,Nagano,Skiing,"FRANCK, Daniel",NOR,Men,Half-Pipe,Silver,130,
1998,Nagano,Skiing,"KJELDAAS, Stine Brun",NOR,Women,Half-Pipe,Silver,131,
1998,Nagano,Biathlon,"DRATSCHEV, Vladimir",RUS,Men,4X7.5KM Relay,Bronze,5,
1998,Nagano,Biathlon,"MAIGOUROV, Victor",RUS,Men,4X7.5KM Relay,Bronze,6,
1998,Nagano,Biathlon,"MOUSLIMOV, Pavel",RUS,Men,4X7.5KM Relay,Bronze,7,
1998,Nagano,Biathlon,"TARASOV, Sergei",RUS,Men,4X7.5KM Relay,Bronze,8,
1998,Nagano,Biathlon,"AKHATOVA, Albina",RUS,Women,4X7.5KM Relay,Silver,14,
1998,Nagano,Biathlon,"KOUKLEVA, Galina",RUS,Women,4X7.5KM Relay,Silver,15,
1998,Nagano,Biathlon,"MELNIK, Olga",RUS,Women,4X7.5KM Relay,Silver,16,
1998,Nagano,Biathlon,"ROMASKO, Olga",RUS,Women,4X7.5KM Relay,Silver,17,
1998,Nagano,Biathlon,"KOUKLEVA, Galina",RUS,Women,7.5KM,Gold,20,
1998,Nagano,Ice Hockey,"BURE, Pavel",RUS,Men,Ice Hockey,Silver,18,
1998,Nagano,Ice Hockey,"BURE, Valeri",RUS,Men,Ice Hockey,Silver,19,
1998,Nagano,Ice Hockey,"CHEVTSOV, Oleg",RUS,Men,Ice Hockey,Silver,20,
1998,Nagano,Ice Hockey,"FEDOROV, Sergei",RUS,Men,Ice Hockey,Silver,21,
1998,Nagano,Ice Hockey,"GONCHAR, Sergei",RUS,Men,Ice Hockey,Silver,22,
1998,Nagano,Ice Hockey,"GOUSSAROV, Aleksei",RUS,Men,Ice Hockey,Silver,23,
1998,Nagano,Ice Hockey,"JITNIK, Aleksei",RUS,Men,Ice Hockey,Silver,24,
